Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
324	1520.25	517.04755	1877.0	628.0	20.75	16.990807	44.0	4.0	830.75	177.71722	19.48573	186.52112	-29.316	1300000	6.198883e-08	2158.5356	0.0068748347	-358.55847	-0.60874885	0.014171221	0.17	1.0	2504.942957639694
325	1842.75	122.027405	1970.0	1703.0	28.75	37.705273	92.0	0.0	991.25	174.8996	9.646406	184.48404	33.50852	1304000	-1.1920909e-10	1299.359	0.0053920937	-590.6239	-0.60875285	0.013771871	0.21125	1.0	2507.876222372055
326	1942.0	28.10694	1970.0	1896.0	8.0	10.222524	25.0	0.0	1000.0	185.42587	9.989697	192.56403	33.15987	1308000	8.821487e-09	180.30782	0.008085842	-131.24506	-0.6086946	0.02268901	0.2635	1.0	2510.8350245952606
327	1936.5	49.952477	1967.0	1850.0	9.0	15.588457	36.0	0.0	1000.0	192.6742	9.240994	196.56091	54.9574	1312000	-7.0035455e-08	86.9029	0.009619776	-40.02448	-0.6086436	0.014113819	0.168	1.0	2513.8616938591003
328	1161.8	773.21155	1957.0	12.0	6.2	7.054077	20.0	0.0	631.6	192.75652	8.812906	197.2133	61.859936	1316000	2.7060509e-08	2920.9998	-0.0031555877	-606.97876	-0.6085958	0.012838933	0.12375	3.0	2516.841320514679
329	1410.4	685.2928	1969.0	459.0	1.4	1.7435596	4.0	0.0	739.0	177.48845	11.0892515	186.45354	-18.576164	1320000	7.748604e-09	1804.1271	0.0010806931	-85.341064	-0.60859627	0.02065724	0.206	2.0	2519.7947783470154
330	1642.25	552.68317	1966.0	685.0	9.5	16.454483	38.0	0.0	865.25	180.25557	13.914795	185.05835	-27.140526	1324000	4.816055e-08	1250.7122	-0.016267084	-630.16223	-0.6085859	0.012999522	0.16925	12.0	2522.8522503376007
331	1581.25	552.3773	1970.0	636.0	1.5	1.5	3.0	0.0	830.5	188.79819	12.075688	190.61354	-33.788822	1328000	2.9325486e-08	1850.2542	-0.013408815	-106.71594	-0.60820305	0.0145603055	0.1525	29.0	2526.286741733551
332	1375.0	744.1497	1971.0	180.0	3.2	3.0594118	8.0	0.0	724.0	173.23288	36.27539	185.51846	-50.584316	1332000	-1.6570091e-08	3001.91	-0.000711286	-925.6426	-0.60833114	0.012947395	0.16175	1.0	2529.211692094803
333	1972.0	6.164414	1978.0	1962.0	0.0	0.0	0.0	0.0	1000.0	178.64584	1.8279063	179.78432	158.49536	1336000	1.4305115e-07	299.48126	0.02305754	-285.8177	-0.60843474	0.029276272	0.27525	1.0	2532.184134721756
334	1974.25	1.299038	1976.0	1973.0	0.0	0.0	0.0	0.0	1000.0	195.31204	0.90357983	195.42401	155.85237	1340000	-1.6450883e-08	5.240865	0.008260391	-3.7253108	-0.60851324	0.012378551	0.1655	1.0	2535.118110179901
335	1290.2	845.4328	1972.0	-6.0	2.4	2.059126	5.0	0.0	678.6	196.47937	11.566986	197.24579	-41.767426	1344000	-1.4424324e-08	1672.3411	0.00048854214	-187.12085	-0.60859114	0.012994311	0.207	1.0	2538.072895050049
336	1970.0	3.1622777	1974.0	1966.0	0.0	0.0	0.0	0.0	1000.0	186.93408	8.411703	187.72293	-20.932846	1348000	3.6954884e-09	156.66457	0.008250649	-151.41458	-0.6086778	0.035389826	0.3175	1.0	2541.093968629837
337	1974.5	3.0413814	1978.0	1971.0	0.0	0.0	0.0	0.0	1000.0	196.05003	0.16890152	196.06099	191.97108	1352000	1.7642975e-08	2.3606977	0.02460447	-1.3768702	-0.6087342	0.03436652	0.3525	1.0	2610.9624450206757
338	1977.5	6.1846585	1983.0	1967.0	0.0	0.0	0.0	0.0	1000.0	197.22134	0.0361696	197.22289	195.5503	1356000	2.2649765e-08	1.49563	0.03413034	-0.2849276	-0.60880756	0.057422094	0.397	1.0	2614.083575487137
339	1976.0	7.4498324	1986.0	1967.0	0.0	0.0	0.0	0.0	1000.0	197.75142	0.044504594	197.75284	195.07797	1360000	3.4809112e-08	1.8012753	0.027349869	-0.006296277	-0.60891205	0.02705083	0.2835	1.0	2617.1219499111176
340	1973.75	1.47902	1976.0	1972.0	0.0	0.0	0.0	0.0	1000.0	197.67274	0.06737256	197.67496	194.60963	1364000	-6.6757213e-09	0.9938467	0.031559575	-0.04123652	-0.6090513	0.01664723	0.19075	3.0	2620.0632967948914
341	1982.5	4.031129	1987.0	1976.0	0.0	0.0	0.0	0.0	1000.0	197.44653	0.25307035	197.47247	193.8763	1368000	-5.0067905e-09	1.548705	0.11828164	-0.5884623	-0.6096402	0.036631376	0.3215	1.0	2622.9594428539276
342	1981.25	2.046338	1983.0	1978.0	0.0	0.0	0.0	0.0	1000.0	198.08551	0.89566827	198.23087	177.54634	1372000	-7.152554e-10	1.5969827	0.063553646	-0.5812119	-0.60987055	0.035975527	0.312	1.0	2625.9035580158234
343	1535.0	755.1844	1977.0	227.0	1.75	2.4874685	6.0	0.0	794.0	197.55281	3.5298462	198.11906	121.8306	1376000	6.473064e-08	1039.2686	0.018019022	-921.52277	-0.6100711	0.033266418	0.3275	1.0	2628.8454189300537
344	1969.75	3.269174	1975.0	1967.0	0.0	0.0	0.0	0.0	1000.0	191.40955	18.31364	196.61273	31.201807	1380000	5.0663953e-09	358.0168	0.018612465	-355.60242	-0.61022466	0.016044203	0.23225	1.0	2631.9077956676483
345	854.8571	679.2076	1911.0	68.0	17.428572	12.210734	44.0	5.0	498.2857	190.30296	32.702953	197.43161	-99.08666	1384000	3.4570693e-08	5550.1943	0.029927427	-2351.4463	-0.61037296	0.023646735	0.258	1.0	2634.914210796356
346	1775.5	190.3083	1961.0	1471.0	36.5	28.324018	71.0	0.0	971.5	155.55571	32.76218	176.20403	-82.71817	1388000	-1.8119811e-08	1088.955	0.038310338	-574.51416	-0.61050785	0.016291708	0.20575	1.0	2637.904401540756
347	1156.8	460.70093	1792.0	625.0	24.8	18.148277	57.0	4.0	666.8	167.91144	40.620228	191.08286	-102.39276	1392000	3.492832e-08	2897.3848	0.014505455	-944.0906	-0.6106468	0.016082568	0.14025	3.0	2640.9752340316772
348	1127.1666	619.71643	1959.0	205.0	34.333332	32.61731	99.0	4.0	657.8333	153.89963	48.631348	183.851	-115.87288	1396000	-1.0967255e-08	2467.1116	0.0023566466	-403.4131	-0.6111127	0.022756962	0.20225	2.0	2643.9673912525177
349	1891.0	75.90455	1945.0	1760.0	7.25	2.8613808	11.0	4.0	987.25	159.97908	16.792973	181.65372	-10.159936	1400000	4.374981e-08	1915.2501	-0.002527427	-935.447	-0.61135954	0.012844003	0.16875	5.0	2649.439543247223
350	1280.4	730.21356	1919.0	125.0	32.0	22.117867	75.0	14.0	719.2	177.71228	30.648634	187.5092	-93.990105	1404000	-2.8610225e-09	1507.5079	-0.0101202745	-196.73865	-0.61202633	0.013902124	0.1055	5.0	2652.494021654129
351	1600.5	423.40317	1969.0	928.0	5.5	6.946222	17.0	0.0	846.25	177.84097	10.522419	182.96501	-14.248992	1408000	3.236532e-08	1899.8069	-0.003666132	-153.4347	-0.6127896	0.013269352	0.159	4.0	2655.456907272339
352	1619.5	389.62128	1961.0	995.0	6.0	3.6742346	12.0	2.0	856.25	180.36987	14.871815	189.19583	-21.920607	1412000	5.1259995e-08	1728.7632	-0.025011405	-90.15613	-0.61304045	0.008318619	0.153	79.0	2659.2943398952484
353	1935.25	23.0258	1968.0	1903.0	8.75	5.494315	15.0	0.0	1000.0	179.77528	7.4293723	189.21779	-4.5861034	1416000	1.3709068e-08	219.7684	-0.01083883	-191.36841	-0.6245523	0.014215015	0.141	20.0	2662.490352869034
354	1882.25	73.06974	1964.0	1786.0	27.75	25.262373	59.0	0.0	1000.0	190.62329	9.330672	194.7622	3.3785958	1420000	2.9087067e-08	193.86172	-0.012321328	-49.81816	-0.6286021	0.013069452	0.1485	9.0	2665.5478320121765
355	1521.25	760.7685	1982.0	204.0	7.25	7.3271756	16.0	0.0	794.5	188.31956	9.840825	193.66177	-59.551987	1424000	-3.904104e-08	834.04596	-0.02490383	-476.54	-0.62848336	0.012098654	0.1185	36.0	2668.909523963928
356	1517.5	747.71704	1973.0	223.0	6.5	7.36546	19.0	0.0	792.25	190.11942	18.835781	195.76425	-36.507736	1428000	-9.536736e-10	1143.3062	-0.015033533	-232.87286	-0.63062394	0.012220943	0.172	12.0	2671.936456680298
357	1953.0	37.556625	1977.0	1888.0	6.75	11.691343	27.0	0.0	1000.0	186.29985	10.719096	192.33498	75.190605	1432000	-5.9604643e-10	159.58444	-0.013540103	-65.91402	-0.631461	0.013172292	0.105	8.0	2675.0954587459564
358	1346.0	743.3417	1987.0	40.0	16.2	22.622114	61.0	0.0	728.8	187.48279	25.619265	195.84973	-30.943377	1436000	-2.0742416e-08	1941.4252	-0.0023357894	-313.66528	-0.63245237	0.013761394	0.158	2.0	2678.074777364731
359	1673.75	476.4931	1963.0	849.0	6.5	5.7227616	16.0	2.0	872.75	181.85347	11.934136	187.14723	-27.798878	1440000	1.4305115e-08	982.0886	0.00019883203	-52.52649	-0.6326614	0.013955106	0.163	1.0	2681.0390949249268
360	1934.75	56.790733	1973.0	1837.0	9.75	16.887495	39.0	0.0	1000.0	185.69409	5.5491915	189.23961	95.88599	1444000	2.2530555e-08	110.050995	0.0054846574	-55.572155	-0.632678	0.01820324	0.172	6.0	2684.0202338695526
361	1884.0	123.79217	1969.0	1671.0	6.75	6.832825	15.0	0.0	981.0	190.28764	20.181309	196.38696	-75.007866	1448000	-5.4836273e-09	621.3315	0.008241985	-308.24866	-0.63294584	0.019652622	0.2065	1.0	2687.066393136978
362	1960.5	5.315073	1965.0	1952.0	2.75	2.772634	6.0	0.0	1000.0	189.54243	12.980648	196.0737	76.774345	1452000	-3.027916e-08	201.41441	-0.00064890576	-192.63475	-0.6330156	0.017643854	0.1685	5.0	2756.9979767799377
363	1962.25	6.339361	1968.0	1952.0	1.5	2.598076	6.0	0.0	1000.0	195.57832	1.1641537	198.45253	180.19806	1456000	-4.0531155e-08	5.8161044	0.004333968	-0.90930367	-0.6334824	0.013589591	0.16125	1.0	2759.9617128372192
364	1567.0	696.8676	1973.0	360.0	1.0	1.7320508	4.0	0.0	810.25	195.99562	7.0836487	199.0032	-30.609291	1460000	-4.7385695e-09	1063.134	-0.007231804	-87.3078	-0.6335458	0.012562041	0.175	10.0	2763.0027673244476
365	1968.5	6.0207973	1975.0	1962.0	0.0	0.0	0.0	0.0	1000.0	190.40253	4.1300535	194.72656	92.20036	1464000	4.7683715e-09	50.968483	-0.017261203	-45.194935	-0.6351752	0.015951306	0.172	70.0	2766.7007336616516
366	1972.25	6.609652	1977.0	1961.0	0.0	0.0	0.0	0.0	1000.0	195.7659	1.2551891	198.67842	182.41502	1468000	-5.6385993e-08	4.370394	-0.031409346	-2.205535	-0.65621954	0.0097549	0.12025	79.0	2771.43531870842
367	1903.75	120.56404	1978.0	1695.0	1.25	2.1650636	5.0	0.0	980.0	196.7744	10.246072	199.86021	-31.221968	1472000	3.0398377e-09	1023.6846	-0.010714578	-85.74536	-0.67360747	0.0142771	0.1285	8.0	2774.4012954235077
368	1575.75	680.0248	1977.0	398.0	3.25	3.4186985	8.0	0.0	815.25	187.41821	24.40612	195.82938	-68.842415	1476000	1.6212464e-08	468.94052	-0.024174651	-428.49857	-0.6750497	0.013315165	0.14725	53.0	2777.8937497138977
369	1678.25	433.31824	1981.0	930.0	12.0	10.954452	28.0	0.0	881.5	189.3871	29.27582	197.41458	-25.749975	1480000	4.7564505e-08	1733.0695	-0.005252188	-678.1598	-0.6828135	0.019182239	0.25025	2.0	2780.779086112976
370	1949.5	10.161201	1965.0	1939.0	7.0	4.582576	12.0	0.0	1000.0	186.09833	4.902008	187.51474	36.038296	1484000	5.722046e-08	99.01919	-0.013041439	-77.90664	-0.68306357	0.012192182	0.1685	10.0	2783.855416059494
371	1970.0	1.2247449	1972.0	1969.0	0.0	0.0	0.0	0.0	1000.0	194.67694	1.1351296	195.18228	182.4431	1488000	4.8756597e-08	6.3906674	-0.022534054	-4.87294	-0.68456334	0.012965704	0.147	29.0	2787.057398557663
372	1635.75	472.44385	1958.0	824.0	16.25	17.268106	46.0	4.0	870.5	192.2839	17.791336	197.08244	-23.756903	1492000	-6.496906e-09	806.26666	-0.016547045	-410.69067	-0.6859435	0.012566937	0.136	15.0	2790.129840373993
373	1955.0	21.118711	1973.0	1919.0	4.25	6.259992	15.0	0.0	1000.0	189.97227	3.0166214	190.97449	119.525826	1496000	-1.9550324e-08	43.668907	-0.027091008	-29.614473	-0.6892695	0.012431052	0.1175	50.0	2793.586415529251
374	1646.5	549.4181	1974.0	695.0	3.5	3.5	7.0	0.0	853.5	193.73994	3.6252742	200.03857	146.75851	1500000	-7.271767e-09	1169.0132	-0.0020019335	-182.83795	-0.7044233	0.014629941	0.14725	2.0	2863.416829586029
375	1980.25	3.8971143	1984.0	1974.0	0.0	0.0	0.0	0.0	1000.0	187.99211	14.974746	191.2903	-5.5880127	1504000	-6.6757204e-09	311.3887	-0.011542776	-307.188	-0.70476633	0.012474284	0.14725	9.0	2866.5329146385193
376	1974.0	7.5828753	1982.0	1963.0	0.0	0.0	0.0	0.0	1000.0	197.02254	0.5149998	198.49075	185.93053	1508000	-1.2636185e-08	1.9134841	-0.0055640247	-0.12057614	-0.706139	0.013852679	0.17175	6.0	2869.5174984931946
377	1965.0	15.149258	1980.0	1947.0	1.25	2.1650636	5.0	0.0	1000.0	197.02556	1.6793808	199.06892	175.99956	1512000	-5.1259995e-08	10.8122225	-0.014930314	-2.492199	-0.7080829	0.015294741	0.13475	6.0	2872.545578956604
378	1917.0	36.62649	1965.0	1879.0	16.75	12.316148	30.0	0.0	1000.0	195.46684	5.6148343	197.8757	60.21426	1516000	3.9696694e-08	148.30634	0.0035526536	-67.7422	-0.7099238	0.017947895	0.2165	1.0	2875.441244363785
379	1858.0	203.25476	1979.0	1506.0	37.75	65.38492	151.0	0.0	1000.0	189.03513	14.763898	196.42732	109.46521	1520000	-2.4795533e-08	549.4679	-0.0027331691	-467.49298	-0.71016824	0.01480187	0.16175	4.0	2878.509871006012
380	1887.25	142.78546	1974.0	1640.0	1.0	1.7320508	4.0	0.0	971.5	195.66992	5.671799	196.29353	30.724863	1524000	5.0067904e-08	1059.4902	-0.0033703714	-102.47943	-0.7107915	0.012510857	0.18125	2.0	2881.5885138511658
381	1946.5	57.486954	1983.0	1847.0	8.5	14.722432	34.0	0.0	1000.0	180.59482	27.777853	192.02841	-22.810646	1528000	-2.0742416e-08	729.9428	-0.006787999	-701.79114	-0.7108067	0.01921401	0.19675	12.0	2884.7808363437653
382	1964.5	12.599603	1975.0	1943.0	3.25	5.629165	13.0	0.0	1000.0	196.12587	0.5074168	196.60832	182.26118	1532000	3.6239626e-08	18.256914	-0.03092613	-1.4520779	-0.7125772	0.012259904	0.12375	53.0	2888.3085718154907
383	1974.0	6.6332498	1984.0	1968.0	0.75	1.299038	3.0	0.0	1000.0	196.19879	0.86364883	196.74129	166.29156	1536000	4.327297e-08	3.870883	-0.007597623	-1.1295111	-0.71831393	0.013742208	0.168	5.0	2891.308432340622
384	1977.5	4.387482	1985.0	1974.0	0.0	0.0	0.0	0.0	1000.0	197.19716	0.81561875	197.6791	183.48457	1540000	-8.344649e-09	1.7127773	-0.0317655	-0.45378113	-0.71887344	0.013474283	0.13425	60.0	2894.9965109825134
385	1955.5	40.165283	1981.0	1886.0	6.5	11.25833	26.0	0.0	1000.0	196.9206	4.113174	198.10973	152.00296	1544000	2.1338462e-08	43.332993	-0.026829826	-28.004284	-0.7257803	0.0038421242	0.084	79.0	2898.7207210063934
386	1974.75	10.42533	1984.0	1958.0	0.0	0.0	0.0	0.0	1000.0	195.68962	6.0440125	197.6445	143.9796	1548000	-1.2427568e-08	21.84411	-0.0073504513	-15.309149	-0.73291594	0.012719344	0.1205	24.0	2901.9650337696075
387	1978.75	5.1173725	1987.0	1973.0	0.0	0.0	0.0	0.0	1000.0	197.07994	1.919397	198.03966	180.55815	1552000	-1.7166137e-08	2.8947248	0.00686853	-0.887537	-0.73732764	0.013221826	0.1535	1.0	2971.7406730651855
388	1917.25	77.61886	1978.0	1784.0	16.25	23.752632	57.0	0.0	1000.0	195.2735	8.786554	198.47525	58.94444	1556000	-3.7908553e-08	116.25338	0.0072917067	-90.772514	-0.7375317	0.020046573	0.2205	1.0	2974.6993601322174
389	1967.75	9.337424	1980.0	1956.0	0.25	0.4330127	1.0	0.0	1000.0	195.08307	3.182453	196.5074	166.31456	1560000	-2.4795533e-08	7.5713654	0.017455492	-5.43664	-0.7376772	0.026345318	0.2365	1.0	2977.6703193187714
390	1950.5	18.834808	1973.0	1921.0	7.75	6.4951906	18.0	0.0	1000.0	196.92578	1.719415	197.61372	151.05266	1564000	-2.8610229e-08	34.149204	0.0034850386	-9.443712	-0.73768455	0.012559982	0.16425	1.0	2980.678047180176
391	1964.0	19.659603	1984.0	1935.0	2.5	4.3301272	10.0	0.0	1000.0	193.85788	5.866583	196.25404	138.09148	1568000	2.2172927e-08	43.848083	0.008719379	-35.801075	-0.7377593	0.014878466	0.119	3.0	2983.720757007599
392	1975.0	1.0	1976.0	1974.0	0.0	0.0	0.0	0.0	1000.0	196.6706	2.6477256	197.82037	153.93861	1572000	9.328128e-09	5.920967	-0.00016476448	-0.732265	-0.73811567	0.012448785	0.16225	1.0	2986.7286417484283
393	1884.75	115.35678	1975.0	1689.0	28.25	39.72641	96.0	0.0	1000.0	195.1988	8.185441	198.60811	130.08034	1576000	5.0783157e-08	508.31216	0.008154358	-228.06674	-0.7382666	0.013439259	0.16025	1.0	2989.693989753723
394	1969.5	10.234745	1981.0	1953.0	0.0	0.0	0.0	0.0	1000.0	191.75108	2.999098	195.97668	143.20567	1580000	2.5033948e-09	31.551743	-0.008827479	-27.460114	-0.73840016	0.0147518795	0.17225	4.0	2992.8031005859375
395	1974.5	5.3619027	1983.0	1969.0	0.0	0.0	0.0	0.0	1000.0	196.70012	1.1411018	197.68185	158.98929	1584000	-9.775162e-09	2.9616475	-0.0021321876	-0.9686936	-0.738799	0.014825449	0.154	3.0	2995.761926651001
396	1973.25	3.9607449	1980.0	1970.0	0.0	0.0	0.0	0.0	1000.0	197.39719	0.71929044	198.78308	188.66646	1588000	9.6559525e-09	1.805999	-0.028719267	-0.17241001	-0.739273	0.012468001	0.13475	59.0	2999.411856651306
397	1789.25	279.45786	1982.0	1310.0	59.0	89.40637	213.0	0.0	1000.0	185.24182	27.311708	198.18956	74.47434	1592000	-3.2305717e-08	535.1716	0.035862196	-281.18768	-0.7396822	0.013503899	0.1375	4.0	3002.4061217308044
398	1976.75	3.344772	1982.0	1973.0	0.0	0.0	0.0	0.0	1000.0	194.81065	0.5821726	195.25989	187.29161	1596000	1.4305113e-09	7.792845	-0.0023854077	-6.3963375	-0.73964536	0.014007492	0.164	10.0	3005.5119078159332
399	1971.0	10.839742	1983.0	1954.0	0.0	0.0	0.0	0.0	1000.0	196.86308	1.743585	197.60284	184.79567	1600000	1.192093e-08	4.3118267	0.005653034	-1.9037066	-0.74070066	0.017086495	0.17	1.0	3075.3831288814545
400	1976.5	2.0615528	1978.0	1973.0	0.0	0.0	0.0	0.0	1000.0	197.18472	0.6402418	197.55913	184.75644	1604000	-8.34465e-09	2.0251584	0.0075281532	-0.42780566	-0.74087393	0.014997993	0.169	1.0	3078.371209859848
401	1557.5	722.0064	1982.0	307.0	1.25	2.1650636	5.0	0.0	802.75	197.38385	3.7543778	198.06877	53.08725	1608000	-5.9247018e-08	1100.624	0.0046487707	-138.25702	-0.74104977	0.013114381	0.19375	1.0	3081.3670856952667
402	1728.75	428.26532	1979.0	987.0	1.25	2.1650636	5.0	0.0	889.5	190.29752	9.080994	192.2709	-28.156595	1612000	-4.8041343e-08	1011.6332	9.7568285e-05	-21.252686	-0.7412404	0.012410063	0.172	3.0	3084.4008791446686
403	1849.25	209.4545	1985.0	1487.0	40.5	65.610596	154.0	0.0	1000.0	181.83028	26.65577	191.6583	17.541714	1616000	-4.6730044e-08	225.06393	0.0064911884	-144.747	-0.74176115	0.015925324	0.13925	2.0	3087.53960108757
404	1789.5	305.28143	1981.0	1261.0	30.75	50.97732	119.0	0.0	968.0	186.65645	29.510712	197.06161	24.891756	1620000	4.9829485e-08	832.6669	-0.007943826	-779.6858	-0.7420603	0.012471109	0.11275	13.0	3090.6281893253326
405	1850.75	130.05455	1970.0	1657.0	38.25	42.3047	103.0	0.0	1000.0	164.80988	63.27546	198.1953	-85.059296	1624000	-1.6510487e-08	2025.2421	0.038636032	-1735.8518	-0.74340475	0.026630802	0.271	3.0	3093.572708129883
406	1907.75	121.11229	1980.0	1698.0	23.0	39.83717	92.0	0.0	1000.0	187.35518	30.33726	195.25562	-8.79201	1628000	-4.8696997e-08	317.18207	0.044751	-210.57846	-0.7433649	0.030372325	0.26525	1.0	3096.603013753891
407	1918.25	67.56987	1984.0	1819.0	19.0	20.273134	48.0	0.0	1000.0	189.60622	17.866955	196.5233	74.06993	1632000	4.4226645e-08	160.03094	0.06625666	-86.037964	-0.7433482	0.034067724	0.25175	1.0	3099.5137593746185
408	1969.25	4.968652	1976.0	1962.0	0.0	0.0	0.0	0.0	1000.0	195.61075	3.133584	197.34381	178.34386	1636000	2.2530557e-08	7.8287344	0.043420617	-5.169467	-0.7433258	0.027060887	0.29725	1.0	3102.4315207004547
409	1973.0	2.738613	1976.0	1969.0	0.0	0.0	0.0	0.0	1000.0	197.33687	0.66330636	197.69846	193.78827	1640000	-5.722046e-09	1.9637396	0.029123124	-0.21019685	-0.74325854	0.027133904	0.3205	1.0	3105.361996650696
410	1953.5	15.141004	1967.0	1928.0	4.5	4.555217	10.0	0.0	1000.0	197.02017	1.5797348	197.73851	178.3802	1644000	2.6226044e-09	25.152124	0.008813161	-4.475437	-0.74326164	0.04376552	0.3405	1.0	3108.3036081790924
411	1963.5	9.5	1979.0	1954.0	2.5	2.0615528	5.0	0.0	1000.0	195.1253	4.823234	196.33452	105.54548	1648000	-3.814697e-09	24.900877	0.011152732	-9.286244	-0.7432357	0.039664432	0.334	1.0	3111.228045463562
412	1965.0	10.885771	1975.0	1948.0	1.0	1.7320508	4.0	0.0	1000.0	195.59712	1.9440527	196.19397	174.17676	1652000	5.4597855e-08	9.962875	0.021137273	-1.3488503	-0.74316657	0.035337698	0.3365	1.0	3181.1000003814697
413	1939.5	17.18284	1958.0	1915.0	5.0	5.0	10.0	0.0	1000.0	195.0124	3.506108	196.75443	168.83537	1656000	0.0	25.56354	0.02147888	-4.452156	-0.7430581	0.03413454	0.33125	1.0	3184.032710313797
414	1966.5	9.420722	1982.0	1958.0	0.0	0.0	0.0	0.0	1000.0	194.30284	2.1659966	195.42365	174.91403	1660000	1.2731552e-07	10.593625	0.017356513	-8.101294	-0.74295056	0.0426942	0.3165	1.0	3187.1409075260162
415	1949.25	18.87293	1963.0	1917.0	3.0	5.196152	12.0	0.0	1000.0	196.3281	1.4228781	197.12857	171.76105	1664000	-5.400181e-08	23.52803	0.011641586	-8.970314	-0.74291515	0.050689347	0.341	1.0	3190.1209688186646
416	1931.75	20.116846	1960.0	1909.0	6.25	6.259992	13.0	0.0	1000.0	194.14694	3.9555252	196.36473	167.77437	1668000	-2.0861627e-08	32.202187	0.01932753	-7.178068	-0.7428881	0.023439636	0.2785	1.0	3193.116746902466
417	1916.25	39.54981	1964.0	1862.0	14.0	14.849242	35.0	0.0	1000.0	193.30681	5.011002	195.84297	158.3438	1672000	-2.43783e-08	68.93281	0.009578594	-30.565426	-0.7428707	0.015640805	0.21025	1.0	3196.056254386902
418	1691.25	448.88828	1966.0	914.0	7.0	10.464225	25.0	0.0	889.5	188.70256	11.643443	195.55069	8.963263	1676000	3.039837e-08	1056.4598	0.00091892853	-131.76318	-0.74290866	0.01722729	0.2175	4.0	3199.1155712604523
419	1657.25	514.57184	1959.0	766.0	1.75	3.0310888	7.0	0.0	861.75	186.65025	9.790662	193.31459	-4.132881	1680000	-2.3961068e-08	895.82404	-0.007930599	-161.5102	-0.7430601	0.01209315	0.1325	8.0	3202.186353445053
420	1931.75	8.55497	1942.0	1921.0	3.75	4.918079	12.0	0.0	1000.0	188.19376	11.670318	193.43587	-32.04133	1684000	-8.440018e-08	134.47159	-0.00535236	-111.32254	-0.7418808	0.012368815	0.1245	14.0	3205.3639619350433
421	1945.75	20.116846	1959.0	1911.0	3.75	5.9319053	14.0	0.0	1000.0	193.2053	2.5281694	194.50911	137.57945	1688000	-8.0823895e-08	21.782612	-0.022571797	-7.393118	-0.7401021	0.012346818	0.08725	20.0	3208.6221504211426
422	1812.25	258.88354	1969.0	1364.0	2.25	3.8971143	9.0	0.0	940.5	193.48503	7.5110064	195.68503	-8.101406	1692000	4.1753054e-08	928.1302	-0.0070167156	-580.9562	-0.73741186	0.017204842	0.154	11.0	3211.6898300647736
423	1957.25	10.108784	1969.0	1942.0	0.0	0.0	0.0	0.0	1000.0	190.43	15.357685	193.81296	14.31266	1696000	2.3722649e-08	261.127	-0.012226669	-255.45625	-0.73594475	0.012991465	0.1105	12.0	3214.855442762375
424	1949.25	1.7853571	1952.0	1947.0	0.0	0.0	0.0	0.0	1000.0	195.43373	1.3812144	196.38953	179.81996	1700000	-3.1471252e-08	5.982529	-0.0062677884	-0.80376863	-0.73577875	0.014604996	0.13475	5.0	3285.957981109619
425	1965.5	7.29726	1971.0	1953.0	0.0	0.0	0.0	0.0	1000.0	194.94196	1.3078895	196.42836	175.09962	1704000	6.0319906e-08	5.025735	0.0073237894	-2.5389132	-0.736598	0.016429037	0.2035	1.0	3288.8759858608246
426	1944.0	19.14419	1971.0	1917.0	4.25	5.7608595	14.0	0.0	1000.0	195.97469	2.1194513	197.74509	173.72043	1708000	1.3291835e-08	24.697895	0.0068393364	-7.8226013	-0.7367641	0.017803505	0.2325	1.0	3291.8773078918457
427	1476.0	855.0652	1976.0	-5.0	1.25	2.1650636	5.0	0.0	764.0	194.50662	5.765064	195.84482	31.28022	1712000	-2.4437904e-08	691.17126	0.00038998248	-82.355774	-0.736956	0.01970082	0.22575	1.0	3294.8234603405
428	1630.5	474.77072	1938.0	809.0	12.75	10.497024	25.0	0.0	867.25	192.73576	9.391376	195.47969	-42.740833	1716000	2.515316e-08	1037.3373	-0.001979983	-465.31464	-0.7371108	0.028084861	0.2845	1.0	3297.789097547531
429	1961.25	15.9902315	1976.0	1936.0	1.5	2.598076	6.0	0.0	1000.0	188.27275	5.202615	192.2329	118.193504	1720000	3.0994416e-09	79.85927	0.012804885	-71.727165	-0.73715466	0.01457227	0.21275	1.0	3300.739251613617
430	1381.5	549.3262	1963.0	674.0	24.25	23.763155	61.0	0.0	767.0	187.35072	37.79607	196.43877	-86.74573	1724000	8.940696e-09	1711.521	0.004981522	-618.6322	-0.737249	0.020941414	0.23525	1.0	3303.685075521469
431	1935.75	35.265953	1971.0	1881.0	7.25	8.584143	21.0	0.0	1000.0	177.56209	19.895191	190.33058	79.5832	1728000	-7.3909767e-09	417.67157	0.008144065	-306.20258	-0.7373525	0.014880426	0.1515	1.0	3306.605734348297
432	1839.5	110.33245	1959.0	1722.0	42.75	38.98317	86.0	0.0	1000.0	184.28003	17.725254	194.44785	83.1065	1732000	-2.360344e-08	341.78793	0.010868121	-97.76761	-0.7374316	0.01629924	0.1755	1.0	3309.602383375168
